Id,DisplayName,Views,DownVotes,LastAccessDate,ProfileImageUrl,WebsiteUrl,Reputation,Location,Age,UpVotes,CreationDate,AboutMe,AccountId
12530,Oximandias,0,0,2016-08-09T06:25:55.217,https://i.stack.imgur.com/Qi2ed.jpg?s=128&g=1,,1,"Madrid, Spain",,0,2016-08-07T11:18:22.073,,3710818
12531,jorje garcia,9,0,2016-09-03T16:33:43.847,https://www.gravatar.com/avatar/fa9a580d3581efdac44c8703d1106088?s=128&d=identicon&r=PG&f=1,,6,,,0,2016-08-07T18:37:04.913,,8969633
12532,Jenythza De los Ríos,0,0,2016-08-07T19:07:19.430,https://www.gravatar.com/avatar/a77525c89b5383dc3092d24e1ae15638?s=128&d=identicon&r=PG&f=1,,1,,,0,2016-08-07T19:07:19.430,,8969721
12533,Angel Bravo Saenz,0,0,2016-08-07T19:43:20.807,https://lh4.googleusercontent.com/-HaVe0fV8vnY/AAAAAAAAAAI/AAAAAAAAABc/LxC581i1akk/photo.jpg,,1,,,0,2016-08-07T19:43:20.807,,8969850
12534,Adamantike,0,0,2016-08-07T20:59:23.503,https://www.gravatar.com/avatar/84cac9512d535f87164cacc2e97e309f?s=128&d=identicon&r=PG&f=1,,1,,,0,2016-08-07T20:59:23.503,,4546628
12535,Jimmy Quiguango,0,0,2016-08-07T21:03:26.280,https://lh6.googleusercontent.com/-JaAtZzP_nL0/AAAAAAAAAAI/AAAAAAAAADA/DDuo9dFcZRA/photo.jpg,,1,,,0,2016-08-07T21:03:26.280,,8970103
12536,Said El Bakkali,0,0,2016-08-14T12:06:24.877,https://graph.facebook.com/1709890092573016/picture?type=large,http://saidelbakkali.com,1,"Seville, Spain",32,0,2016-08-07T21:40:04.830,,6835225
12537,fdzc149077,0,0,2016-08-07T21:48:25.183,,,1,,,0,2016-08-07T21:48:25.183,,8970226
12538,jsoques,0,0,2016-08-11T04:50:18.717,https://www.gravatar.com/avatar/09fdf1aba7a1a201c7bec4c834613979?s=128&d=identicon&r=PG,,1,Venezuela,,0,2016-08-07T23:58:04.253,,43173
12539,Joshi,0,0,2016-08-08T00:24:27.933,https://i.stack.imgur.com/kQFtI.jpg?s=128&g=1,,1,,,0,2016-08-08T00:24:27.933,,6017185
12540,Marcos José Pérez Pérez,1,0,2016-09-02T21:10:46.983,https://i.stack.imgur.com/mxgbx.jpg,https://collectiv3intelligenc3.wordpress.com/,101,"Caracas, Distrito Capital, Venezuela",30,0,2016-08-08T00:25:56.283,"<p>I'm passionate about emerging technologies, I have more than 6 years' as software developer and solutions, on a variety of technical and creative projects. Primarily interested in getting be the best of what can I be. Always looking for interesting problems to solve.</p><br/><br/><p>I take bold and creative measures to design technology programs from conception to tangible completion. </p><br/><br/><p>Expertise:</p><br/><br/><p>• Researcher of new technologies .<br/>• Technology strategy and leadership.<br/>• Mature leadership and communication skills with an exceptional ability to plan and organize work efforts and excel in a team environment. </p><br/><br/><p>Core competencies include:</p><br/><br/><p>Project Management -    Application Development - Emergent Computation - <br/>Artificial Intelligence - Testing and Validation - Architecture SOA -<br/>Production Support - Sales and Business Development - Software Selection</p><br/>",7829915
12541,David Ramos,0,0,2016-08-08T00:51:22.193,https://www.gravatar.com/avatar/242075136fa32c4ab302b6b14eb014d7?s=128&d=identicon&r=PG&f=1,,1,,,0,2016-08-08T00:29:50.383,,8970603
12542,alex,0,0,2016-08-08T04:25:52.433,,,1,,,0,2016-08-08T00:38:36.583,,8970619
12543,Darside,0,0,2016-08-08T01:12:36.887,https://www.gravatar.com/avatar/4656db516b4dad01a105f478ff7195ac?s=128&d=identicon&r=PG&f=1,,1,,,0,2016-08-08T01:12:36.887,,8970688
12544,user1700619,0,0,2016-08-08T04:23:43.090,https://www.gravatar.com/avatar/1333a4bd7b36f7b1a27bd841322c62b9?s=128&d=identicon&r=PG,,1,,,0,2016-08-08T04:23:43.090,,1880244
12545,Nuvo DW,0,0,2016-08-28T22:16:02.860,,,4,,,0,2016-08-08T04:53:57.233,,8971282
12546,Xismy,0,0,2016-08-08T10:10:28.970,https://www.gravatar.com/avatar/57a050f3fa5af7b23cf5dcb75ee9cd93?s=128&d=identicon&r=PG&f=1,,1,,,0,2016-08-08T08:56:28.843,,8972431
12547,Oscar,0,0,2016-08-08T13:33:17.603,https://graph.facebook.com/10209941361791085/picture?type=large,,1,,,0,2016-08-08T12:54:09.667,,8951889
12548,cbeneyto,0,0,2016-08-08T13:22:33.670,https://www.gravatar.com/avatar/0ef05d221340c6373942251bee9e17d3?s=128&d=identicon&r=PG,http://www.carlosbeneyto.comn,1,"Valencia, Spain",25,0,2016-08-08T13:22:33.670,"<p>Young entrepreneur, Web Designer + UX/UI + Developer, enjoy marketing and promoting online businesses, applefan and rugby lover. Co-Founder & CTO of @BetRocket</p><br/>",3225547
12549,epsilone,0,0,2016-08-08T13:45:07.263,https://i.stack.imgur.com/frSZa.jpg?s=128&g=1,,101,,,0,2016-08-08T13:45:07.263,,3898795
12550,Jorge Rubiano,0,0,2016-08-09T14:08:06.630,https://www.gravatar.com/avatar/d23a02cee8bdac753be9f0e196886462?s=128&d=identicon&r=PG,,11,,,0,2016-08-08T14:03:58.937,,2612187
12551,user12551,0,0,2016-08-08T14:29:46.437,,,6,,,0,2016-08-08T14:29:46.437,,8974332
12552,Barckl3y,0,0,2016-08-08T15:34:56.670,https://i.stack.imgur.com/16xDT.jpg?s=128&g=1,http://www.rhuedabox.com,1,"Ecuador, Quito, Pichincha",30,0,2016-08-08T15:34:56.670,,8898047
12553,Carlos Torres,0,0,2016-08-08T15:50:33.240,https://i.stack.imgur.com/jfWig.jpg?s=128&g=1,,1,,,0,2016-08-08T15:50:33.240,<p>PHP Programmer using Laravel Framework.</p><br/>,8968489
12554,Eviston,0,0,2016-08-08T17:51:18.023,https://www.gravatar.com/avatar/a6017cdaeb06cd394b5f9c6e740a61e3?s=128&d=identicon&r=PG&f=1,,11,,,0,2016-08-08T16:17:38.107,,8974396
12555,user12555,3,0,2016-08-09T20:41:49.740,,,6,,,0,2016-08-08T16:20:34.497,,8974902
12556,Victor Brito,0,0,2016-08-08T18:32:44.353,https://www.gravatar.com/avatar/74b128861ea0e061b1ae618f7043eccf?s=128&d=identicon&r=PG&f=1,,1,,,0,2016-08-08T18:32:44.353,,8913226
12557,Jonathan Gaitan,0,0,2016-08-08T18:34:44.877,,,6,,,0,2016-08-08T18:34:44.877,,8975567
12558,Bernardo OS,0,0,2016-08-08T18:35:44.420,https://graph.facebook.com/10208063082117743/picture?type=large,,1,,,0,2016-08-08T18:35:44.420,,7344492
12559,Nicolás Quijada,0,0,2016-08-08T18:42:12.060,https://lh6.googleusercontent.com/-6XLPbeDcrqA/AAAAAAAAAAI/AAAAAAAAA4Q/OOViY7vv4no/photo.jpg,,1,,,0,2016-08-08T18:42:12.060,,8975602
12560,Manuel Alejandro Alvarez Chava,0,0,2016-08-08T18:45:03.583,https://graph.facebook.com/1131712646874274/picture?type=large,,1,,,0,2016-08-08T18:45:03.583,,8975615
12561,Roberto B,1,0,2016-08-17T23:03:43.533,https://www.gravatar.com/avatar/41dd6faded4cfac41925aa39d0c07f2c?s=128&d=identicon&r=PG&f=1,,1,,,0,2016-08-08T18:51:47.427,,8975648
12562,su mama chingona,3,0,2016-08-21T18:06:15.387,,,1,,,0,2016-08-08T19:03:02.887,,8975713
12563,Adrian Frost,0,0,2016-08-08T22:11:58.327,https://graph.facebook.com/10153833485360784/picture?type=large,,1,,,0,2016-08-08T19:36:21.583,,8975852
12564,Daniel Vivas,0,0,2016-08-08T21:43:39.690,https://lh4.googleusercontent.com/-l5srVCErI7s/AAAAAAAAAAI/AAAAAAAAACg/1tUntEZdul4/photo.jpg?sz=128,,1,,,0,2016-08-08T20:06:57.600,,7585816
12565,sofleo,0,0,2016-08-09T11:45:28.213,https://www.gravatar.com/avatar/fb6605e73d947d46dd2ab32a8a03a4b6?s=128&d=identicon&r=PG&f=1,,1,,,0,2016-08-08T20:17:16.123,,8976024
12566,LFPerez,0,0,2016-08-17T21:05:48.703,https://www.gravatar.com/avatar/5dda227f90fff106571b98a59fa29d95?s=128&d=identicon&r=PG&f=1,,1,,,0,2016-08-08T20:34:39.517,,3362134
12567,Juan Sebastián Cardozo Lozano,0,0,2016-08-23T18:14:18.930,https://graph.facebook.com/10204769064705101/picture?type=large,,6,"Bogotá, Colombia",19,0,2016-08-08T20:45:37.393,"<p>I'm backend and frontend developer. I'm in constant renewal so I get challenges every time, challenges that not always can be resolved by myself. Every overcome challenge means more experience and more knowledge, and those things turns me in another great collaborator.</p><br/>",8491806
12568,Jonathan Alexander Gaitan,0,0,2016-08-08T21:30:30.123,https://graph.facebook.com/1261210087236827/picture?type=large,,1,,,0,2016-08-08T20:50:16.870,,8975350
12569,Aury LG,0,0,2016-08-08T21:24:00.137,https://www.gravatar.com/avatar/296c57447b3a083048198cce2eba667d?s=128&d=identicon&r=PG&f=1,,1,,,0,2016-08-08T21:24:00.137,,8976282
12570,sebastian sebas8786 lopez,0,0,2016-08-08T22:46:02.177,https://lh4.googleusercontent.com/-wdV5YlMRGnU/AAAAAAAAAAI/AAAAAAAAACo/bpiXV-FeWzk/photo.jpg?sz=128,,6,,,0,2016-08-08T21:48:22.280,,8976262
12571,Mariano,0,0,2016-08-11T10:59:43.517,https://www.gravatar.com/avatar/8dc8f5d633754721f99b95601e5a8b55?s=128&d=identicon&r=PG&f=1,,1,,,0,2016-08-09T00:29:20.660,,8974848
12572,Dardo ,0,0,2016-08-09T01:04:14.563,https://lh6.googleusercontent.com/-u6ek_yCJdD4/AAAAAAAAAAI/AAAAAAAABcA/Ov_4gzYLmNQ/photo.jpg?sz=128,,1,,,0,2016-08-09T01:04:14.563,,7169322
12573,Simuel,0,0,2016-08-09T01:04:20.873,https://lh6.googleusercontent.com/-m2-m4YxjoQw/AAAAAAAAAAI/AAAAAAAAAK0/tg54O6mv-hs/photo.jpg,,1,,,0,2016-08-09T01:04:20.873,,8976865
12574,hernan,0,0,2016-08-09T02:14:07.567,https://lh5.googleusercontent.com/-kotv2w7GP4g/AAAAAAAAAAI/AAAAAAAAAE8/2as6sQEN0mk/photo.jpg,,1,,,0,2016-08-09T01:12:08.203,,8976893
12575,Joe Diaz,5,0,2016-08-14T22:10:28.727,https://www.gravatar.com/avatar/17c22527f45c6c44c3217077c9a9d53a?s=128&d=identicon&r=PG&f=1,,33,,,11,2016-08-09T01:25:42.463,,8976926
12576,Lea,0,0,2016-08-29T19:59:49.990,https://www.gravatar.com/avatar/01297f511593522ac028aff621d639ca?s=128&d=identicon&r=PG&f=1,,1,,,0,2016-08-09T02:01:34.720,,8977053
12577,Libni Contreras,0,0,2016-08-12T15:19:22.253,,,1,,,0,2016-08-09T03:06:52.247,,8977251
12578,Axel Arteaga,0,0,2016-08-30T04:10:43.393,https://www.gravatar.com/avatar/5da9d5f3425e1ab04323c34a572777b2?s=128&d=identicon&r=PG&f=1,,30,,,0,2016-08-09T03:41:06.707,,8977370
12579,ofaber,0,0,2016-08-09T04:22:30.440,https://www.gravatar.com/avatar/b17d04ce19d5f7432385397f5e455e19?s=128&d=identicon&r=PG&f=1,,1,,,0,2016-08-09T04:22:30.440,,8977522
12580,The ClumsyPanda IV,0,0,2016-08-09T06:08:13.817,https://www.gravatar.com/avatar/d9c07fe03674752e1cf0a33f0abdd7dd?s=128&d=identicon&r=PG&f=1,,1,,,0,2016-08-09T06:08:13.817,,7284446
12581,Luis Plata,0,0,2016-08-17T20:18:31.373,https://www.gravatar.com/avatar/ae683bc3c93f535d34a152acbeca0e57?s=128&d=identicon&r=PG&f=1,,1,,,0,2016-08-09T06:58:39.437,,8978209
12582,gogohive,0,0,2016-08-09T10:24:38.513,https://www.gravatar.com/avatar/ff5f57cf3bbe823457b90d4a9c4b698a?s=128&d=identicon&r=PG&f=1,,1,,,0,2016-08-09T09:40:51.543,,8979148
12583,Javier Salcedo,0,0,2016-08-09T10:44:38.000,https://lh6.googleusercontent.com/-nUk1x24zMCI/AAAAAAAAAAI/AAAAAAAAAys/haBoiPw-hDY/photo.jpg?sz=128,,1,Spain,22,0,2016-08-09T10:44:38.000,"<p>Telecomunication Engineering student, currently working as web developer in an internship.</p><br/>",5774306
12584,Peter,0,0,2016-08-09T11:01:08.967,https://www.gravatar.com/avatar/cb3906a64624339d7251ad93435147d1?s=128&d=identicon&r=PG,http://patentados.com/,1,Canary Islands,,0,2016-08-09T11:01:08.967,<p>Freelance developer. Technology and design enthusiastic.</p><br/>,7414246
12585,ArtiChoke,0,0,2016-08-10T14:02:53.643,https://www.gravatar.com/avatar/e43a9a9885a44efe0e2164ba35628f6b?s=128&d=identicon&r=PG&f=1,,1,,,0,2016-08-09T11:16:49.760,,7866685
12586,Luis Martinez Ocoro,0,0,2016-08-09T18:50:17.763,https://www.gravatar.com/avatar/c5b7ea6b556510d27ac88f167cf0fc77?s=128&d=identicon&r=PG&f=1,,1,,,0,2016-08-09T13:07:49.857,,8980397
12587,Lionel Flores Fernandez LyonKe,0,0,2016-08-09T13:09:46.210,https://lh3.googleusercontent.com/-F2aar7_dxu0/AAAAAAAAAAI/AAAAAAAAAE0/PpVdy1TlCOs/photo.jpg,,1,,,0,2016-08-09T13:09:46.210,,8980413
12588,meyquel,0,0,2016-08-22T13:56:48.130,https://i.stack.imgur.com/spvNM.jpg?s=128&g=1,,101,Cuba,34,0,2016-08-09T13:25:11.660,"<p>Growing with the strength of all.<br/>thanks for this site.<br/>More about me on:<br/><a href=""http://www.linkedin.com/pub/meyquel-garcia-aviles/52/b82/639/"" rel=""nofollow"">LinkedIn</a></p><br/>",555200
12589,llusem,0,0,2016-09-01T08:37:18.360,https://www.gravatar.com/avatar/866a03efde9cb0529ff73b270fc4c3a7?s=128&d=identicon&r=PG&f=1,,101,,,1,2016-08-09T13:25:16.253,,7588990
12590,Ferbassi,0,0,2016-08-12T13:45:53.527,https://www.gravatar.com/avatar/4c5525625a6a404543711ed3d067934c?s=128&d=identicon&r=PG&f=1,,1,,,0,2016-08-09T13:31:44.777,,8980568
12591,Jonathan Cunza,1,0,2016-09-02T21:02:44.727,https://lh3.googleusercontent.com/-O_8mKYTQtCU/AAAAAAAAAAI/AAAAAAAAAC8/M_pdWyXyW8s/photo.jpg,,10,,,0,2016-08-09T14:12:38.887,,8980813
12592,Camilo Torres,0,0,2016-08-29T15:20:08.803,https://lh5.googleusercontent.com/-dvjdujBX_3s/AAAAAAAAAAI/AAAAAAAAABY/gsAOJQ3gvK8/photo.jpg,,1,,,0,2016-08-09T14:24:18.457,,8980894
12593,Katherin B'Ruiz,0,0,2016-08-11T05:20:14.173,https://lh4.googleusercontent.com/-aQTXF9J3oM8/AAAAAAAAAAI/AAAAAAAAAGQ/LoVwV2V7Zys/photo.jpg,,1,,,0,2016-08-09T14:32:29.207,,8980952
12594,Daniel Falbel,0,0,2016-08-09T14:49:55.377,https://i.stack.imgur.com/jSeAn.jpg?s=128&g=1,http://dfalbel.github.io,101,"São Paulo, Brasil",23,0,2016-08-09T14:49:55.377,<blockquote><br/>  <p>Data Scientist and R addict</p><br/></blockquote><br/><br/><pre><code>dfalbel@gmail.com<br/></code></pre><br/>,4001565
12595,fjavier,0,0,2016-08-09T15:16:40.927,https://graph.facebook.com/100001083714446/picture?type=large,,1,,27,0,2016-08-09T15:16:40.927,,3803299
12596,Varo A. Benavides,0,0,2016-08-11T17:18:30.470,https://graph.facebook.com/10203931046737769/picture?type=large,,1,,,0,2016-08-09T15:19:48.420,,5948303
12597,J f,0,0,2016-08-09T15:48:16.287,https://www.gravatar.com/avatar/497061242e20cbf78b3010d3ed38a78d?s=128&d=identicon&r=PG&f=1,,1,,,0,2016-08-09T15:48:16.287,,8207137
12598,AlphaDeveloper,0,0,2016-08-09T16:28:54.643,https://i.stack.imgur.com/wMZQs.png?s=128&g=1,,1,,,0,2016-08-09T15:50:07.037,<p>I am an enthusiastic developer who loves to investigate and implement correct the various problems that this wonderful world of information poses solutions.<br/>Preferably focused on mobile technology.<br/>Technologies that usually work: c# - .net - android</p><br/>,6351187
12599,cielo,0,0,2016-08-09T15:53:28.807,,,1,,,0,2016-08-09T15:53:28.807,,8981467
12600,user12600,0,0,2016-08-09T16:37:00.917,,,21,,,0,2016-08-09T16:37:00.917,,8981738
12601,edumen,0,0,2016-08-09T16:37:38.387,https://www.gravatar.com/avatar/3d20617a7d7fa90b8f78795fac797bec?s=128&d=identicon&r=PG,http://ideati.net,1,Panama,,0,2016-08-09T16:37:38.387,"<p>Senior software developer and Project Manager, co-founder of IDEATI, a software development company located in Panama.</p><br/>",1094196
12602,Matsteel,0,0,2016-08-09T16:40:40.187,https://www.gravatar.com/avatar/852d35c337696d2ca0b11adad12f3b08?s=128&d=identicon&r=PG&f=1,,1,,,0,2016-08-09T16:40:40.187,,7862310
12603,Fernando Asulay,0,0,2016-08-30T18:07:39.340,https://lh3.googleusercontent.com/-JzaRJSGAISM/AAAAAAAAAAI/AAAAAAAAALE/ZzwcTCJyQno/photo.jpg,,1,,,0,2016-08-09T16:44:47.733,,8981790
12604,Abraham Rivera,1,0,2016-08-19T21:55:30.627,https://lh4.googleusercontent.com/--Kho8TQOQig/AAAAAAAAAAI/AAAAAAAAAB0/VIEBAvmnsFA/photo.jpg?sz=128,,6,,,0,2016-08-09T16:53:12.193,,5007663
12605,Roimer,7,0,2016-09-03T21:30:22.410,,http://variabletecnica.com.ve/,308,"Valencia, Venezuela",34,27,2016-08-09T17:10:12.037,"<p>Industrial Engineer, devoted to ASP.Net+VB, SQL and javascript+AJAJ+jQuery programming; likes: HTML5 and Linux; dislikes: IE.</p><br/>",2087757
12606,Yeifren,0,0,2016-08-11T03:35:27.387,https://graph.facebook.com/291989477829927/picture?type=large,http://fb.com/YeifrenM,15,Venezuela,,0,2016-08-09T17:33:40.817,<p>Error not found 404</p><br/>,8982059
12607,Martin Diaz Grizzuti,0,0,2016-08-09T17:46:42.310,https://graph.facebook.com/10210118949439850/picture?type=large,,1,,,0,2016-08-09T17:46:42.310,,8630368
12608,fethe,0,0,2016-08-09T23:45:41.897,https://lh5.googleusercontent.com/-OwOSFXsrzgU/AAAAAAAAAAI/AAAAAAAAAOw/xekM0NPpsoY/photo.jpg?sz=128,,6,,,0,2016-08-09T18:17:34.173,,7809075
12609,Lester,0,0,2016-08-09T21:33:17.077,,,1,,,0,2016-08-09T18:24:30.503,,8982329
12610,Gonzalo H Ll,0,0,2016-08-09T18:43:18.753,https://graph.facebook.com/557592601/picture?type=large,,1,,,0,2016-08-09T18:43:18.753,,5424820
12611,TOMAS,1,0,2016-08-29T01:51:01.710,https://www.gravatar.com/avatar/0f61de3ba1d8864244174b6eb0186a73?s=128&d=identicon&r=PG&f=1,,6,,,0,2016-08-09T20:16:09.577,,8565758
12612,rafa monje,0,0,2016-08-09T20:25:48.877,https://www.gravatar.com/avatar/ff63c87b22f4d3f2f3361c63825c69f0?s=128&d=identicon&r=PG&f=1,,1,,,0,2016-08-09T20:25:48.877,,8982944
12613,RTLM-7,0,0,2016-09-02T20:40:19.643,https://www.gravatar.com/avatar/e777dec9f1e66648f4fb05a8a8888921?s=128&d=identicon&r=PG&f=1,,6,,,0,2016-08-09T20:42:42.487,,8983026
12614,Juan David Giraldo Medina,1,0,2016-08-09T21:04:15.610,https://lh3.googleusercontent.com/-GW8Om6OAJ7o/AAAAAAAAAAI/AAAAAAAAACA/_bzL8jVjXsk/photo.jpg,,1,,,0,2016-08-09T21:04:15.610,,8983120
12615,Fernado Martinez,1,0,2016-08-10T01:49:38.100,https://www.gravatar.com/avatar/ee39557ef369b321f21856056be15a89?s=128&d=identicon&r=PG&f=1,,66,,,0,2016-08-09T21:28:37.163,,8983203
12616,Luis Cárdenas,2,0,2016-08-24T17:43:34.570,https://lh6.googleusercontent.com/-wnMUGN1r-FY/AAAAAAAAAAI/AAAAAAAAAF4/XdIpUBmXFSo/photo.jpg,,29,,,3,2016-08-09T21:49:22.110,,8983283
12617,agustincanepa,0,0,2016-08-09T22:24:52.390,https://www.gravatar.com/avatar/63d022c4c8cc6e0e240b10a306ad0ac2?s=128&d=identicon&r=PG&f=1,,1,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",,0,2016-08-09T22:08:51.893,,8983352
12618,Pablo Andrade,0,0,2016-08-17T06:37:23.517,https://graph.facebook.com/129847220791749/picture?type=large,,1,Ecuador,,0,2016-08-09T22:44:21.243,<p>Bien noob y uso slackware :D</p><br/>,8983465
12619,Lucho T.,0,0,2016-09-02T03:00:49.907,https://lh5.googleusercontent.com/-ft23geyaNmU/AAAAAAAAAAI/AAAAAAAAAK8/q_HTQcsgr7U/photo.jpg?sz=128,,11,,,0,2016-08-09T22:47:28.297,,8983464
12620,Ricardo,0,0,2016-08-09T22:49:16.757,https://i.stack.imgur.com/Vi7xV.jpg?s=128&g=1,http://www.google.com,1,Earth,29,0,2016-08-09T22:49:16.757,<p>Hello world!</p><br/>,1057718
12621,Chipilo,0,0,2016-08-27T14:12:31.157,https://www.gravatar.com/avatar/f545f19b4f0042adc0f5cd54ab6df9db?s=128&d=identicon&r=PG&f=1,,8,,31,0,2016-08-09T22:49:40.990,,4063262
12622,Franxo Bass,0,0,2016-08-10T21:30:03.923,https://graph.facebook.com/10154353733059449/picture?type=large,,3,,,0,2016-08-10T00:19:10.337,,8983729
12623,Fabrizio Migotto,3,0,2016-08-25T23:31:24.493,https://lh4.googleusercontent.com/-hYZQBfGdAu0/AAAAAAAAAAI/AAAAAAAABQE/BkB9IDyLyRs/photo.jpg?sz=128,,11,"La Plata, Buenos Aires, Argentina",26,0,2016-08-10T00:36:18.483,"<p>I've been working for a few year with <code>.NET</code> I walked through almost every technology they provide from <code>winform</code> to <code>webAPI</code>.<br/>I also enjoy coding in <code>javascript</code>, I know you think that it's not possible, but very deep in our souls we all love JS <3</p><br/>",7254933
12624,user6698225,0,0,2016-08-10T02:28:54.807,https://www.gravatar.com/avatar/a7906a6689825c9e34d88db63461b526?s=128&d=identicon&r=PG&f=1,,1,,,0,2016-08-10T02:28:54.807,,5256543
12625,Hoose,16,1,2016-09-04T01:31:35.097,https://i.stack.imgur.com/LEsRC.jpg,,584,"Manzanillo, México",22,12,2016-08-10T02:33:16.090,"<p>Carismático, honesto, idiota, inquieto, pasionista, pensador, realista, sociable, tolerante...</p><br/>",8731529
12626,Alex G,1,0,2016-08-10T04:37:43.560,https://i.stack.imgur.com/5HQzZ.jpg?s=128&g=1,,1,,,0,2016-08-10T04:37:43.560,,7913250
12627,Natalia Fontiveros,0,0,2016-08-10T04:48:24.187,https://graph.facebook.com/10153072147051971/picture?type=large,,1,,,0,2016-08-10T04:48:24.187,,7158192
12628,mrjusepelo,0,0,2016-08-26T03:54:22.650,https://i.stack.imgur.com/702iZ.jpg?s=128&g=1,,1,,,0,2016-08-10T04:51:37.263,,8984509
12629,Juan Jose Quiroz Moreno,6,0,2016-09-03T06:32:17.003,https://graph.facebook.com/1354077567955691/picture?type=large,,18,,,0,2016-08-10T06:00:44.393,,8984819
12630,Adrián,0,0,2016-08-10T06:11:21.480,https://www.gravatar.com/avatar/e55bd63cbac2c3a27c14f2eb18389b2e?s=128&d=identicon&r=PG&f=1,,1,,,0,2016-08-10T06:11:21.480,,8984872
12631,Argus,1,0,2016-09-03T09:25:05.240,https://i.stack.imgur.com/nbWBb.jpg,,28,,,16,2016-08-10T09:19:18.377,,8985952
12632,Edgar Naranjo Fuentes,2,0,2016-08-10T21:09:01.253,https://lh6.googleusercontent.com/-UF0cGHgXfjc/AAAAAAAAAAI/AAAAAAAADhk/rFXvvzCPHh4/photo.jpg,,6,,,0,2016-08-10T09:40:28.460,,8986089
12633,Antonio Jesús Sánchez Padial,0,0,2016-08-10T10:01:39.723,https://www.gravatar.com/avatar/e8d0dea09b0f20f13a88333f4cf7b0ed?s=128&d=identicon&r=PG,http://spadial.com,1,"Madrid, Spain",39,0,2016-08-10T10:01:39.723,"<p><strong>Empleo:</strong> Desarrollador de <em>software</em> científico<br><br/><strong>Organization:</strong> <a href=""http://www.inia.es"" rel=""nofollow"">Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria</a>  </p><br/><br/><p><strong>Ex de:</strong><br><br/>- <a href=""http://tyba.com"" rel=""nofollow"">Tyba</a>.<br><br/>- <a href=""http://www.cchs.csic.es"" rel=""nofollow"">Centro de Ciencias Humanas y Sociales</a> - CSIC<br><br/>- <a href=""http://www.igme.es"" rel=""nofollow"">Instituto Geológico y Minero de España</a></p><br/><br/><p><strong>Herramientas:</strong><br><br/>- PHP,<br><br/>- Mysql,<br><br/>- Javascript (AngularJS),<br><br/>- <a href=""http://drupal.org"" rel=""nofollow"">Drupal</a>,<br><br/>- <a href=""http://processing.org"" rel=""nofollow"">Processing</a></p><br/><br/><p><strong>Intereses:</strong><br><br/>- Python,<br><br/>- Postgresql,<br><br/>- Clojure,<br><br/>- R</p><br/>",1543820
12634,b1nar10,0,0,2016-08-17T22:19:39.230,https://i.stack.imgur.com/w7EtA.jpg,,1,,,0,2016-08-10T11:43:11.820,,8986828
12635,EspartanWarrior,0,0,2016-09-02T10:07:01.677,https://www.gravatar.com/avatar/22aa5fbd37f572961394a3b15a0f79ff?s=128&d=identicon&r=PG&f=1,,31,,,40,2016-08-10T11:57:42.650,,8986911
12636,Lionel Bino,0,0,2016-08-10T12:01:23.697,https://i.stack.imgur.com/qCYnR.jpg?s=128&g=1,,1,"Córdoba, Argentina",26,0,2016-08-10T12:01:23.697,,1020907
12637,Nilson MAtos,0,0,2016-08-10T15:31:42.040,https://www.gravatar.com/avatar/13091a1acf781337c2d0ee4194a6b1b4?s=128&d=identicon&r=PG&f=1,,1,,,0,2016-08-10T12:34:21.870,,8987131
12638,Suyen,0,0,2016-08-11T14:07:49.953,https://lh6.googleusercontent.com/-v6XN3yaDoZQ/AAAAAAAAAAI/AAAAAAAAAd8/8i-GH0HYP58/photo.jpg,,1,,,0,2016-08-10T13:05:21.097,,8987299
12639,Angel Aguilera,0,0,2016-08-10T13:56:10.433,https://www.gravatar.com/avatar/3da5c23652f3c1eae9e37aedadd1f8b1?s=128&d=identicon&r=PG&f=1,,1,,,0,2016-08-10T13:56:10.433,,8987660
12640,JOCh,0,0,2016-08-28T22:55:13.910,https://www.gravatar.com/avatar/9c387a874174f0e6f7a8f12345bc3012?s=128&d=identicon&r=PG&f=1,,1,,,0,2016-08-10T14:26:48.837,,8033640
12641,anpadia,0,0,2016-08-12T14:02:40.877,https://www.gravatar.com/avatar/e9d3ad6b8b920ce7adee46df2b4c9093?s=128&d=identicon&r=PG,,21,,,0,2016-08-10T14:56:36.650,,3058169
12642,mrgarcia,0,0,2016-08-11T16:51:05.900,https://www.gravatar.com/avatar/f3949cf1ac172f19ebf576acbb8fbfcd?s=128&d=identicon&r=PG&f=1,,1,,,0,2016-08-10T15:16:57.030,,8988149
12643,Víctor Casas,0,0,2016-08-10T20:58:07.813,https://www.gravatar.com/avatar/1e187ea437188dc51f00ce89020da6f6?s=128&d=identicon&r=PG&f=1,,1,,,0,2016-08-10T15:55:55.503,,7727395
